id,name,brand,year,price,seats,transmission,fuelType,image,description,features,engine,horsepower,torque,fuelConsumption,dimensions,weight
6505230,MG RX5 1.5T LUX 2024,MG,2024,650000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/566537/car/6505230/m_1761921791.794.jpg,"Một viên duy nhất trên thị trường: MG rx5 bản Luxury 2024 đi 1000KM ( Một nghìn kilomet ) sơn zin 100%, BẦU TRỜI CÔNG NGHỆ, CHỈ BÀN VỀ GIÁ!","Màn hình Android, Dán phim cách nhiệt",Xăng 1.5 L,123,153 Nm,7.2L/100km,4700 x 1860 x 1700 mm,2195 kg
6550768,MG ZS Standard 1.5 AT 2WD 2024,MG,2024,460000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/609749/car/6550768/m_1764463994.631.jpg,Mg ZS 2024 STD số tự động Xe mang biển cá nhân Biển số hà nội một chủ mới từ đầu Xe chạy có 8200km zin đét full lịch sử hãng Xe còn rất mới Mọi thứ còn theo xe hết Can kết chất lượng Bao check test toàn quốc,"Lốp mới, Màn hình Android",Xăng 1.5 L,142,174 Nm,8.9L/100km,4600 x 1800 x 1450 mm,1354 kg
6178671,MG G50 1.5 AT Del 2025,MG,2025,698000000,8,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/562652/car/6178671/m_1744188518.150.jpg,"MG G50 là mẫu xe MPV đa dụng hiện được SAIC phân phối tại Việt Nam với 3 phiên bản và 2 tùy chọn 7 chỗ và 8 chỗ. - Mặt ca lang to bản, thanh mạ crome nằm ngang thể thao - Đèn pha Full LED cao cấp, cho góc chiếu tối đa, khi vào đường tối - Nắp capo thể thao hơn nhờ những đường gân dập nổi Liên hệ nga...","Kết nối Bluetooth, Dán phim cách nhiệt",Xăng 1.5 L,125,156 Nm,9.4L/100km,4600 x 1800 x 1450 mm,1398 kg
6178687,MG G50 1.5 MT Com 2025,MG,2025,559000000,8,Số sàn,Xăng,https://s.bonbanh.com/uploads/users/562652/car/6178687/m_1744189019.533.jpg,"MG G50 là mẫu xe MPV đa dụng hiện được SAIC phân phối tại Việt Nam với 3 phiên bản và 2 tùy chọn 7 chỗ và 8 chỗ. - Mặt ca lang to bản, thanh mạ crome nằm ngang thể thao - Đèn pha Full LED cao cấp, cho góc chiếu tối đa, khi vào đường tối - Nắp capo thể thao hơn nhờ những đường gân dập nổi Liên hệ nga...","Lốp mới, Dán phim cách nhiệt",Xăng 1.5 L,128,154 Nm,7.0L/100km,4600 x 1800 x 1450 mm,1482 kg
6131732,MG 5 Luxury 1.5 AT 2025,MG,2025,455000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/562652/car/6131732/m_1741855842.842.jpg,New MG5 bản số tự động đang được quan tâm nhiều nhất nhờ mức giá bán siêu rẻ dù được định vị ở phân khúc sedan hạng C. New MG5 bản số sàn còn rẻ hơn các mẫu sedan hạng B số sàn thậm chí mức giá này còn có thể cạnh tranh với những mẫu xe hạng A. Liên hệ ngay MG Thanh Hóa để có giá tốt hơn!,"Lốp mới, Dán phim cách nhiệt",Xăng 1.5 L,146,177 Nm,9.0L/100km,4600 x 1800 x 1450 mm,1332 kg
6131740,MG 5 Luxury 1.5 AT 2025,MG,2025,455000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/562652/car/6131740/m_1741855959.225.jpg,New MG5 bản số tự động đang được quan tâm nhiều nhất nhờ mức giá bán siêu rẻ dù được định vị ở phân khúc sedan hạng C. New MG5 bản số sàn còn rẻ hơn các mẫu sedan hạng B số sàn thậm chí mức giá này còn có thể cạnh tranh với những mẫu xe hạng A. Liên hệ ngay MG Thanh Hóa để có giá tốt hơn!,"Lốp mới, Kết nối Bluetooth",Xăng 1.5 L,141,160 Nm,6.1L/100km,4600 x 1800 x 1450 mm,1524 kg
6578540,MG RX5 1.5T LUX 2024,MG,2024,625000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/571218/car/6578540/m_1765937600.572.jpg,Cần bán RX5 Luxury 2024 Tư nhân một chủ từ mới. Lăn bánh 1v5 km zin Cam kết không đâm đụng ngập nước. Hỗ trợ trả góp 70% giá trị xe. Chi tiết vui lòng liên hệ để nhận tư vấn và hỗ trợ lái thử.,"Màn hình Android, Dán phim cách nhiệt",Xăng 1.5 L,146,194 Nm,5.7L/100km,4700 x 1860 x 1700 mm,1750 kg
6575812,MG 5 Luxury 1.5 AT 2024,MG,2024,449000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/759652/car/6575812/m_1765786107.290.jpg,"MG5 Luxury, sản xuất 2024 lướt. - Odo chuẩn 22.000km. - Xe nhập khẩu Thái Lan. - Nội thất bọc da cao cấp. - Xe trang bị đầy đủ các option tiện nghi: Ghế tài chỉnh điện 6 hướng, camera 360, cruise control, phanh tay điện tử, auto hold,... - Xe Sedan hạng C giá h...","Lốp mới, Cruise Control, Kết nối Bluetooth, Camera 360",Xăng 1.5 L,124,139 Nm,9.1L/100km,4600 x 1800 x 1450 mm,1444 kg
6516597,MG 5 Standard 1.5 AT 2024,MG,2024,425000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/402710/car/6516597/m_1762526563.196.jpg,"MG 5 bản STD sx2024, đklđ 2025. Chạy hơn 1v km còn siêu mới. Giá nhô 4 chút, hỗ trợ bank toàn quốc!_!","Dán phim cách nhiệt, Màn hình Android",Xăng 1.5 L,129,152 Nm,5.6L/100km,4600 x 1800 x 1450 mm,1521 kg
6523920,MG ZS Standard 1.5 AT 2WD 2023,MG,2023,425000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/162703/car/6523920/m_1762941797.923.jpg,Cần bán xe 5 chỗ gầm cao MG bản ZS 1.5AT sản xuất nhập Thái Lan 2023 - xe đúng 1 Chủ mua mới đến giờ và sử dụng rất kỷ nên chất xe còn rất đẹp và zin gần như là nguyên bản - Bên Em bán có cam kết bằng văn bản rỏ ràng nếu sai Em nhận lại xe và hoàn đủ tiền cho người mua ngay : Đảm bảo xe không cấn đụ...,"Lốp mới, Màn hình Android",Xăng 1.5 L,142,160 Nm,6.2L/100km,4600 x 1800 x 1450 mm,1538 kg
6500736,MG RX5 1.5T LUX 2024,MG,2024,660000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/108769/car/6500736/m_1761704235.879.jpg,"MG RX5 Luxury sản xuất 2024 đăng ký 12/2024 chạy 6 nghìn km zin 100%. ✓ Động cơ 1.5 Turbo mạnh mẽ, tiết kiệm nhiên liệu ✓ Màn hình giải trí 14,1 inch, âm thanh 8 loa sống động ✓ Hệ thống an toàn MG Pilot: phanh tự động, cảnh báo lệch làn, ga tự động thích ứng, camera 360, hỗ trợ đổ đèo, phanh điện t...","Cửa sổ trời, Camera 360, Túi khí, Ghế da",Xăng 1.5 L,120,135 Nm,9.3L/100km,4700 x 1860 x 1700 mm,2125 kg
6475429,MG 5 1.5 MT 2024,MG,2024,305000000,5,Số sàn,Xăng,https://s.bonbanh.com/uploads/users/45810/car/6475429/m_1760319656.379.jpg,"MG5 MT 2024 – Xe cực mới, 1 chủ từ đầu, zin nguyên bản Phiên bản: MG5 số sàn (MT) Năm sản xuất: 2024 Odo: 2 vạn km Pháp lý: Xe 1 chủ từ đầu, hồ sơ cầm tay Tình trạng: Cực mới, mọi chi tiết cam kết zin nguyên bản 100% Trang bị & tiện nghi: Động cơ 1.5L tiết kiệm nhiên liệu, hộp số sàn mượt mà Màn hìn...","Túi khí, EBD, ABS, Cảm biến, Apple CarPlay, Ghế da",Xăng 1.5 L,145,191 Nm,9.5L/100km,4600 x 1800 x 1450 mm,1445 kg
6509763,MG 5 Standard 1.5 AT 2024,MG,2024,420000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/772502/car/6509763/m_1762184558.765.jpg,"MG5 STD 2024 – 1.4v km chuẩn 1 chủ từ mới Máy số zin, chạy êm Không lỗi – không đâm đụng – không ngập nước Giá bao rút hồ sơ Xe đẹp đúng chất k cần nói nhiều, xem xe thích ngay Xem xe trực tiếp sr MG tại Hà Nội.","Kết nối Bluetooth, Màn hình Android",Xăng 1.5 L,134,172 Nm,9.4L/100km,4600 x 1800 x 1450 mm,1449 kg
6515792,MG ZS Standard 1.5 AT 2WD 2025,MG,2025,450000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/572853/car/6515792/m_1762498432.629.jpg,"MG ZS Standard 1.5 AT 2WD Hiện nay, trong phân khúc SUV thành phố là trong số những mẫu xe có nhiều trang bị an toàn hàng đầu bao gồm: Camera lùi. Thắng tay điện tử và giữ thắng tự động. Khóa cửa tự động cảm biến vận tốc. Hệ thống túi khí an toàn. Hệ thống ổn định thân xe điện tử SCS. Hệ thống kiểm ...","Túi khí, EBD, ABS, Cảm biến",Xăng 1.5 L,122,143 Nm,9.2L/100km,4600 x 1800 x 1450 mm,1485 kg
6579470,MG 5 Luxury 1.5 AT 2025,MG,2025,465000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/572853/car/6579470/m_1765965824.782.jpg,"MG 5 Luxury 1.5 AT 2025 Phiên bản: Luxury Động cơ: 1.5L – số tự động Xe mới tinh, chưa đăng ký Thiết kế thể thao, trẻ trung, nội thất hiện đại Trang bị an toàn & tiện nghi cao cấp trong phân khúc Hỗ trợ trả góp linh hoạt Hồ sơ nhanh gọn Giao xe toàn quốc Xem xe & tư vấn trực tiếp tại MG Bắc Ninh","Kết nối Bluetooth, Dán phim cách nhiệt",Xăng 1.5 L,118,143 Nm,6.6L/100km,4600 x 1800 x 1450 mm,1565 kg
6579469,MG 5 Standard 1.5 AT 2025,MG,2025,420000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/572853/car/6579469/m_1765965605.242.jpg,"MG 5 Standard 1.5 AT 2025 Động cơ: 1.5L, số tự động Thiết kế trẻ trung, rộng rãi, tiết kiệm nhiên liệu Phù hợp chạy gia đình, dịch vụ, đi làm hằng ngày Hỗ trợ trả góp linh hoạt Hồ sơ nhanh gọn Giao xe toàn quốc Xem xe & nhận tư vấn tại MG Bắc Ninh","Kết nối Bluetooth, Dán phim cách nhiệt",Xăng 1.5 L,146,186 Nm,8.4L/100km,4600 x 1800 x 1450 mm,1382 kg
6568501,Mini Cooper Countryman S 2014,Mini,2014,580000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/752601/car/6568501/m_1765375628.889.jpg,"Mini_Cooper_S_Countryman 2014, 1 chủ mua mới từ đầu. • Odo chỉ 67 ngàn Kilomet, Full lịch sử hãng. • Mới bảo dưỡng tổng quát tại hãng Thaco Sala bill gần 80tr đầu T12.2025. • Spa tổng quát thêm gần 20tr, mua về chỉ sử dụng. Dòng Countryman được thiết kế 5 chỗ rộng nhất và khoảng sáng gầm cao ...","Lốp mới, Dán phim cách nhiệt",Xăng 1.6 L,141,174 Nm,8.1L/100km,4600 x 1800 x 1450 mm,1547 kg
6063019,Mini Cooper S 5 Door 2025,Mini,2025,2149000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/547806/car/6063019/m_1738481282.379.jpg,"MINI Cooper S 5 Cửa thế hệ mới được trang bị hàng loạt công nghệ mới, cải tiến nhiều hơn so với hiện hữu như: - Camera 360 - Ghế điện (có trang bị massage) - Cốp điện, phanh tay điện tử - Loa Harman Kardon,… Hàng loạt trang bị An toàn chủ động Driving Assistant Plus: - Kiểm soát hành trình chủ động ...","Kết nối Bluetooth, Camera 360, Dán phim cách nhiệt",Xăng 2.0 L,170,212 Nm,7.2L/100km,4600 x 1800 x 1450 mm,1374 kg
6435269,Mini Cooper 3Dr 2015,Mini,2015,655000000,4,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/108769/car/6435269/m_1758082543.969.jpg,"Bán Mini cooper chính chủ nữ công chức đi rất ít. Xe vừa bảo dưỡng gầm, thay bốn lốp,… Km chuẩn theo xe, không bị tai nạn hay ngập nước. Mỗi năm đi chỉ vài nghìn km nên rất mới.","Lốp mới, Màn hình Android",Xăng 1.5 L,132,174 Nm,8.1L/100km,4600 x 1800 x 1450 mm,1305 kg
6569199,Mini Cooper JCW Convertible 2021,Mini,2021,1979000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/575077/car/6569199/m_1765428168.592.jpg,"MINI_Cooper_JCW_Convertible Model 2022. Odo: 9.999 km ( Cực Xinh Yêu ). Màu Bạc / nội thất Đen Động cơ 2.0L TwinPower Turbo công suất 230 mã lực và mô-men xoắn cực đại 320Nm. Hộp số 7 cấp ly hợp kép Steptronic. Xe trang bị: Đèn pha Full LED, mâm 18 inch, ghế da lộn Alcantara cao cấp, nội thất ốp car...","Ghế da, Dán phim cách nhiệt, Màn hình Android",Xăng 2.0 L,178,216 Nm,7.2L/100km,4600 x 1800 x 1450 mm,1309 kg
6405625,Mini Cooper 3 Door JCW 2024,Mini,2024,2099000000,4,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/831646/car/6405625/m_1756353092.101.jpg,"MINI Cooper 3 Cửa thế hệ mới được trang bị hàng loạt công nghệ mới, cải tiến nhiều hơn so với hiện hữu như: - Camera 360 - Ghế điện (có trang bị massage) - Cốp điện, phanh tay điện tử - Loa Harman Kardon,… Hàng loạt trang bị An toàn chủ động Driving Assistant Plus: - Kiểm soát hành trình chủ động - ...","Lốp mới, Camera 360, Dán phim cách nhiệt",Xăng 2.0 L,168,198 Nm,7.8L/100km,4600 x 1800 x 1450 mm,1364 kg
6340688,Mini Cooper S 5 Door 2022,Mini,2022,1480000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/48470/car/6340688/m_1752811405.832.jpg,"Mini Cooper S, sản xuất 2022 đăng ký lần đầu 2023, nhập khẩu nguyên chiếc từ Anh Quốc. Sở hữu động cơ 2.0L TwinPower Turbo, công suất 192 mã lực, kết hợp hộp số ly hợp kép 7 cấp Steptronic và dẫn động cầu trước – mang lại cảm giác lái thể thao, lanh lẹ đặc trưng của MINI. Ngoại thất phong cách đặc t...","Cửa sổ trời, Kết nối Bluetooth, Màn hình Android",Xăng 2.0 L,176,210 Nm,7.0L/100km,4600 x 1800 x 1450 mm,1543 kg
6323672,Mini Cooper Clubman S 2016,Mini,2016,1070000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/8969/car/6323672/m_1751876723.680.jpg,"Biểu tượng của phong cách cá tính và hiệu suất vượt trội. MINI Cooper S Clubman 2016 được trang bị động cơ 2.0L TwinPower Turbo mạnh mẽ, sản sinh 192 mã lực, chiếc xe tăng tốc từ 0-100 km/h chỉ trong 7,1 giây. Hệ dẫn động cầu trước kết hợp hộp số tự động 8 cấp, mang lại khả năng vận hành mượt mà và ...","Kết nối Bluetooth, Màn hình Android",Xăng 2.0 L,189,220 Nm,7.9L/100km,4600 x 1800 x 1450 mm,1490 kg
6413120,Mini Cooper S 5 Door 2025,Mini,2025,2149000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/831646/car/6413120/m_1756867937.310.jpg,"MINI Cooper S 5 Door thế hệ mới được trang bị hàng loạt công nghệ mới như: - Camera 360 - MINI Connected - Ghế điện (có trang bị massage) - Cốp điện, phanh tay điện tử - Loa Harman Kardon,… Cùng hệ thống an toàn chủ động Driving Assistant Plus: - Kiểm soát hành trình chủ động - Hỗ trợ đánh lái giữ l...","Kết nối Bluetooth, Camera 360, Màn hình Android",Xăng 2.0 L,173,205 Nm,7.6L/100km,4600 x 1800 x 1450 mm,1582 kg
6063026,Mini Cooper S 3 Door 2025,Mini,2025,2099000000,4,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/547806/car/6063026/m_1738481632.149.jpg,"MINI Cooper S 3 Cửa thế hệ mới được trang bị hàng loạt công nghệ mới, cải tiến nhiều hơn so với hiện hữu như: - Camera 360 - Ghế điện (có trang bị massage) - Cốp điện, phanh tay điện tử - Loa Harman Kardon,… Hàng loạt trang bị An toàn chủ động Driving Assistant Plus: - Kiểm soát hành trình chủ động ...","Lốp mới, Camera 360, Dán phim cách nhiệt",Xăng 2.0 L,178,216 Nm,6.8L/100km,4600 x 1800 x 1450 mm,1530 kg
6576155,Mini Cooper 5 Door 2022,Mini,2022,1496000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/649283/car/6576155/m_1765795927.230.jpg,"Cập bến thêm có sẵn tại #T96Auto: - Mini Cooper One sản xuất cuối 2022 model 2023, màu Xanh cốm nội thất đen, siêu lướt 12.000kilomet còn bảo hành chính hãng, 1 chủ tử đầu sơn zin cả xe biển Hà Nội. Zá tại T96Auto:Hỗ trợ Bank tối đa 70% giá trị . ✓T96Auto : 09HDI Mạc Thái Tông , Trung Hoà , Cầu Giấy...","Lốp mới, Màn hình Android",Xăng 1.5 L,132,160 Nm,7.0L/100km,4600 x 1800 x 1450 mm,1313 kg
6416847,Mini Cooper JCW Convertible 2020,Mini,2020,1580000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/734537/car/6416847/m_1757058006.528.jpg,"Cữ tối em có em baby cute đẹp keng Mini Cooper JCW Convertible model 2020 Lăn bánh 2,9 vạn km chủ đi cực giữ gìn Đồ chơi nhiều full nóc: - Màn hình sau vô lăng - Màn hình trung tâm - Màn hình ghế phụ - Lọc gió carbon - Pô On/Off Remus full dowpipe (vẫn còn pô zin) - Mâm JCW LCI2 - Cảm biến áp suất l...","Kết nối Bluetooth, Cảm biến, Dán phim cách nhiệt",Xăng 2.0 L,164,200 Nm,7.0L/100km,4600 x 1800 x 1450 mm,1518 kg
6527189,Mini Cooper Convertible 2018,Mini,2018,1250000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/140784/car/6527189/m_1763110853.104.jpg,Phú Quý Auto giới thiệu: Mini Cooper Convertible 2018 Odo 5v9 km -- * Phú Quý rất hân hạnh được phục vụ Quý Khách! -- - Phú Quý Auto: Sứ mệnh phục vụ - Hỗ trợ trả góp lên đến 80% lãi suất thấp thủ tục đơn giản - Số 6 Phạm Văn Bạch - CG - HN - Trân trọng!,"Lốp mới, Màn hình Android",Xăng 1.5 L,134,176 Nm,8.3L/100km,4600 x 1800 x 1450 mm,1571 kg
6405639,Mini Cooper Convertible S 2024,Mini,2024,2350000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/831646/car/6405639/m_1756353182.108.jpg,"Thiết kế nhỏ nhắn, dễ dàng luồn lách cộng thêm nội thất khá thực dụng như: có thể gập ghế tăng không gian khoang hành lý. Một chiếc xe nhỏ như MINI nhưng lại cho công suất lên đến 170 mã lực với khả năng tăng tốc từ 0 đến 100 km trong vòng 7,4 giây. Nói MINI là con quái vật trong hình hài nhỏ bé cũn...","Kết nối Bluetooth, Dán phim cách nhiệt",Xăng 2.0 L,183,215 Nm,8.6L/100km,4600 x 1800 x 1450 mm,1541 kg
6462326,Mini Cooper Countryman 2014,Mini,2014,650000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/363507/car/6462326/m_1759565740.144.jpg,"MINI COOPERCOUNTRYMAN Đỏ 2014 - Xăng - odo 72373km Nội thất da cao cấp, ghế chỉnh điện, điều hòa tự động, âm thanh sống động Các trang bị an toàn trên MINI Countryman bao gồm: Hệ thống chống bó cứng phanh (ABS), hệ thống điều chỉnh phanh khi vào cua (CBC). Hệ thống phân b...","Kết nối Bluetooth, EBD, ABS, Dán phim cách nhiệt",Xăng 1.6 L,126,141 Nm,7.4L/100km,4600 x 1800 x 1450 mm,1480 kg
6405643,Mini Cooper S 3 Door 2025,Mini,2025,2139000000,4,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/831646/car/6405643/m_1756353600.500.jpg,"Nhỏ gọn để bạn len lỏi trong phố, nhưng đủ đắt và hiếm để mọi ánh nhìn phải dừng lại. Với DNA đua xe từ John Cooper Works, mỗi cú nhấn ga đều mang lại cảm xúc lái go-kart đặc trưng, âm thanh pô khàn đầy mê hoặc. Chiếc MINI này dành cho người không thích hòa lẫn – vì bạn biết rõ, thương hiệu là thứ b...","Lốp mới, Dán phim cách nhiệt",Xăng 2.0 L,176,223 Nm,7.7L/100km,4600 x 1800 x 1450 mm,1371 kg
6527085,Mini Cooper Clubman S 2017,Mini,2017,895000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/75165/car/6527085/m_1763107870.324.jpg,"Phát Lộc Auto mới về Mini Cooper Clubman S model 2017 .Odo 4,5 vạn miles.Biển số Hà Nội đăng ký lần đầu 2018 siêu mới và chất( Đảm bảo khách xem là ưng và mua luôn) .Bảo dưỡng full lịch sử hãng. Bao check hãng và gara theo yêu cầu Trang bị Full Option: Ghế da nappa disigno quả trám chính hãng( gói m...","Apple CarPlay, Lốp mới, Ghế da, Kết nối Bluetooth",Xăng 2.0 L,189,216 Nm,8.6L/100km,4600 x 1800 x 1450 mm,1359 kg
6431617,Mini Cooper S Convertible 2018,Mini,2018,1268000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/649283/car/6431617/m_1757900069.436.jpg,"Cuối tuần lên sóng bé hạt tiêu hot nhất cho mùa thu hà nội: - Mini Cooper Convertible sản xuất 2018 đăng kí 2019 , lăn bánh hơn 60.000kilomet. Màu Xanh nội thất nâu, động cơ 2.0 Twin Turbo chạy bao tê.","Kết nối Bluetooth, Dán phim cách nhiệt",Xăng 2.0 L,169,202 Nm,9.5L/100km,4600 x 1800 x 1450 mm,1598 kg
6416470,Mini Countryman S ALL4 2025,Mini,2025,2639000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/831646/car/6416470/m_1757044929.273.jpg,"MINI Countryman S ALL 4 - xe có sẵn, có thể giao ngay Động cơ 2.0 L - B48 tiết kiệm nhiên liệu MINI là thương hiệu Anh Quốc, cùng tập đoàn BMW Gầm ~165mm – linh hoạt đường phố, lên xuống lề dễ Bảo hành chính hãng 5 năm, phụ tùng nhập chuẩn MINI-BMW MINI Countryman – SUV Anh Quốc đậm chất cá tính, th...","Lốp mới, Kết nối Bluetooth",Xăng 2.0 L,181,212 Nm,7.4L/100km,4600 x 1800 x 1450 mm,1526 kg
6443091,Mini Cooper S 5Dr 2016,Mini,2016,750000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/780157/car/6443091/m_1758523862.132.jpg,"Xe sau 9 năm nhưng trong ngoài vẫn cực ổn. Màu xanh lá cực nổi bật Cam kết xe không đâm đụng, ngập nước, tua odo, tranh chấp giấy tờ Máy zin số zin, nguyên bản,...","Lốp mới, Kết nối Bluetooth",Xăng 2.0 L,166,213 Nm,7.0L/100km,4600 x 1800 x 1450 mm,1415 kg
6405648,Mini Cooper Convertible S 2024,Mini,2024,2350000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/831646/car/6405648/m_1756353736.634.jpg,"Thiết kế nhỏ nhắn, dễ dàng luồn lách cộng thêm nội thất khá thực dụng như: có thể gập ghế tăng không gian khoang hành lý. Một chiếc xe nhỏ như MINI nhưng lại cho công suất lên đến 170 mã lực với khả năng tăng tốc từ 0 đến 100 km trong vòng 7,4 giây. Nói MINI là con quái vật trong hình hài nhỏ bé cũn...","Lốp mới, Kết nối Bluetooth",Xăng 2.0 L,171,207 Nm,9.0L/100km,4600 x 1800 x 1450 mm,1405 kg
6443404,Mitsubishi Outlander 2.0 CVT 2019,Mitsubishi,2019,520000000,7,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/151676/car/6443404/m_1758532035.177.jpg,"*Mitshubishi Outlander 2019 (5 +2) bản CVT máy 2.0 số tự động,màu Titan rất hấp dẫn,rât đẹp -Xe chủ đi rất kỹ & bảo bảo quản rất cẩn thận nên mọi chi tiết đều rất hoàn hảo -Phom xe cực ngầu,cực thể thao -Thiết kế nội thất đẹp,cách âm tốt -Máy chạy rất bốc & đặc biệt rất tiết kiệm nhiên liệu tầm 6-7L...","Start/Stop, Dán phim cách nhiệt, Màn hình Android",Xăng 2.0 L,182,208 Nm,7.9L/100km,4600 x 1800 x 1450 mm,1412 kg
6576204,Mitsubishi Pajero Sport 3.0G 4x4 AT Premium 2019,Mitsubishi,2019,695000000,7,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/574593/car/6576204/m_1765798345.938.jpg,"CHINH PHỤC MỌI ĐỊA HÌNH - Mitsubishi pajero sport V6 3.0L 4x4 AT 2019 màu đen - Máy xăng, 2 cầu, Suv 7 chỗ nhập thái - Lăn bánh 8,5 vạn km, 1 chủ từ mới - Chất xe zin nguyên bản, Check tét thoải mái - Có trả góp, có đổi xe các loại - Thiện chí mua alo em hoặc zalo 24/7 Cảm ơn các Bác đã xem tin !","Kết nối Bluetooth, Dán phim cách nhiệt",Xăng 3.0 L,254,321 Nm,14.0L/100km,4600 x 1800 x 1450 mm,1501 kg
6565136,Mitsubishi Outlander 2.0 CVT 2022,Mitsubishi,2022,650000000,7,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/686490/car/6565136/m_1765207851.430.jpg,"Mitsubishi Outlander 2.0 CVT 2022 – xe đẹp chuẩn, 1 chủ từ đầu Odo 6 vạn km Trang bị: cảnh báo lệch làn, đèn pha tự động, giảm thiểu va chạm phía trước, cảnh báo & hỗ trợ chuyển làn, cảnh báo điểm mù, 7 túi khí, phanh đĩa 4 bánh, ABS, EBD, BA, ASC, HAS, phanh tay điện tử và Auto Hold Địa chỉ: 68 Đin...","Túi khí, EBD, ABS",Xăng 2.0 L,162,197 Nm,6.5L/100km,4600 x 1800 x 1450 mm,1476 kg
6576552,Mitsubishi Xforce GLX 2024,Mitsubishi,2024,509000000,5,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/588411/car/6576552/m_1765813502.250.jpg,Phúc Lâm Auto Chào bán Mitsubishi Xforce GLX 2024 Cam kết ko đâm đụng Ko ngập nước Giá còn thương lượng,"Kết nối Bluetooth, Màn hình Android",Xăng 1.5 L,142,167 Nm,8.3L/100km,4600 x 1800 x 1450 mm,1434 kg
6568463,Mitsubishi Outlander 2.0 CVT 2018,Mitsubishi,2018,519000000,7,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/831284/car/6568463/m_1765374188.534.jpg,"Cần bán oulander 2018 2.0 cvt chạy 10v không đâm đụng, không ngập nước. Tên tư nhân, pháp lý rõ ràng. Bao check test theo yêu cầu","Dán phim cách nhiệt, Màn hình Android",Xăng 2.0 L,189,234 Nm,7.3L/100km,4600 x 1800 x 1450 mm,1402 kg
6463933,Mitsubishi Outlander Premium 2.0 CVT 2021,Mitsubishi,2021,669000000,7,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/831284/car/6463933/m_1759662847.678.jpg,"Cần bán oulander 2021 bản premium, tên cá nhân 1 chủ từ mới. Xe nguyên bản cả xe, không đâm đụng, không ngập nước, bao check test theo yêu cầu","Kết nối Bluetooth, Màn hình Android",Xăng 2.0 L,162,190 Nm,5.5L/100km,4600 x 1800 x 1450 mm,1559 kg
6578763,Mitsubishi Outlander 2.0 CVT Premium 2019,Mitsubishi,2019,568000000,7,Số tự động,Xăng,https://s.bonbanh.com/uploads/users/54736/car/6578763/m_1765943087.532.jpg,"Mitsubishi Outlander 2.0 Premium sản xuất 2019 Một chủ mua từ mới lăn bánh 89.000km full lịch sử bảo dưỡng hãng Cam kết km chuẩn , keo chỉ máy móc khung gầm nguyên zin.Bao check test lỗi hoàn 100tr Hỗ trợ bank 70% giá trị xe","Lốp mới, Kết nối Bluetooth",Xăng 2.0 L,187,218 Nm,5.9L/100km,4600 x 1800 x 1450 mm,1488 kg
